id,date,postcode,property_type,whether_old_or_new,freehold_or_leasehold,address1,address2,address3,town,local_aut,county,region,type1,type2,postcode_short,price,total_floor_area,number_habitable_rooms,current_energy_rating,co2_emissions_current,co2_emissions_potential,energy_consumption_current,energy_consumption_potential,windows_energy_eff,tenure,district,population,households,latitude,longitude,altitude,london_zone,nearest_station,distance_to_station,water_company,average_income,pricePerSqmtr,area,,,,
{D6345920-2815-4E18-9D75-98198BBD6923},2013-06-06T00:00:00Z,E11 2RP,T,N,F,17,NA,VOLUNTARY PLACE,NA,LONDON,REDBRIDGE,GREATER LONDON,A,A,E11,455000,82,NaN,B,1.5,1.5,97,97,Very Good,NO DATA!,Waltham Forest,57,30,51.576618,0.020538,33,4,Snaresbrook,0.479132,Thames Water,55000,5548.780488,82.00,,,,
{C8A3A576-AE6C-0425-E053-6C04A8C0947B},2021-04-16T00:00:00Z,SE15 2BB,F,N,L,2,APARTMENT 106,WOODS ROAD,NA,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE15,600000,82,NaN,B,0.9,0.9,60,60,Very Good,unknown,Southwark,NA,NA,51.473113,-0.062548,15,2,Queen's Road Peckham,0.365756,Thames Water,45200,7317.073171,82.00,,,,
{C18F412B-6380-81A6-E053-6B04A8C0AD18},2021-02-05T00:00:00Z,SW17 8NH,T,N,F,190,NA,LESSINGHAM AVENUE,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW17,662500,82,5,D,2.8,0.7,191,45,Good,owner-occupied,Wandsworth,104,45,51.4276,-0.157356,34,3,Tooting Broadway,0.78727,Thames Water,53600,8079.268293,82.00,,,,
{3E0330F0-BD1C-8D89-E050-A8C062052140},2016-09-05T00:00:00Z,DA18 4HX,T,N,F,104,NA,ASPEN GREEN,NA,ERITH,BEXLEY,GREATER LONDON,B,A,DA18,290000,82,4,D,3.1,0.8,196,49,Average,owner-occupied,Bexley,80,32,51.492541,0.140882,2,5,Belvedere,0.774249,Thames Water,41400,3536.585366,82.00,,,,
{AFF6FC62-491E-4A20-870E-1CFD46D49E8C},2014-08-08T00:00:00Z,SW12 8JX,F,N,L,23A,NA,ENDLESHAM ROAD,BALHAM,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW12,771010,82,3,D,3.5,2.1,246,145,Poor,owner-occupied,Wandsworth,112,49,51.449285,-0.155922,28,3,Wandsworth Common,0.61915,Thames Water,77300,9402.560976,82.00,,,,
{B1FE0A8D-8A9A-4C71-A7F8-8E0C00ECE9E1},2014-10-28T00:00:00Z,SW17 0BS,T,N,F,87,NA,BLACKSHAW ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW17,534662,82,4,E,4.8,1.4,304,85,Poor,owner-occupied,Wandsworth,66,23,51.429859,-0.181116,15,3,Haydons Road,0.72451,Thames Water,51300,6520.268293,82.00,,,,
{9DBAD222-4F8B-6EB3-E053-6B04A8C0F257},2019-12-16T00:00:00Z,SW16 6DQ,T,N,F,21,NA,LEVERSON STREET,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW16,477500,82,5,D,2.9,1.1,199,74,Average,owner-occupied,Lambeth,60,26,51.421147,-0.139939,33,3,Streatham Common,0.378095,Thames Water,52800,5823.170732,82.00,,,,
{8F78AF5B-BCC9-4B9E-B0B3-236C3EE86EE4},2005-07-29T00:00:00Z,N14 4QZ,F,N,L,246,FLAT 7,CHASE SIDE,LONDON,LONDON,ENFIELD,GREATER LONDON,A,A,N14,270000,82,3,C,2.3,1.6,159,114,Average,owner-occupied,Enfield,37,19,51.63895,-0.140275,83,5,Oakwood,1.1266,Thames Water,47600,3292.682927,82.00,,,,
{CA3A6288-47C9-477B-B127-DAD6591C7310},2006-04-18T00:00:00Z,TW7 4HL,T,N,F,11,NA,CLIFTON ROAD,ISLEWORTH,ISLEWORTH,HOUNSLOW,GREATER LONDON,A,A,TW7,270000,82,NaN,B,1.3,1.3,92,92,Very Good,unknown,Hounslow,14,8,51.474918,-0.344166,19,4,Isleworth,0.473403,Thames Water,51600,3292.682927,82.00,,,,
{5F54B81D-CA57-2B45-E053-6B04A8C01FB0},2017-08-22T00:00:00Z,E16 2JQ,F,Y,L,"BAILLIE APARTMENTS, 31",FLAT 12,LOCK SIDE WAY,NA,LONDON,NEWHAM,GREATER LONDON,A,A,E16,520000,82,NaN,B,1,1,70,70,Very Good,unknown,Newham,NA,NA,51.50545,0.076684,5,3,Gallions Reach,0.52333,Thames Water,46300,6341.463415,82.00,,,,
{F91EDBFE-297D-4085-8C92-187DC7349738},2007-12-21T00:00:00Z,E16 2QX,F,N,L,"THE HELM, 4",FLAT 504,BASIN APPROACH,LONDON,LONDON,NEWHAM,GREATER LONDON,A,A,E16,375000,82,3,C,2.1,1.8,144,123,Good,unknown,Newham,70,38,51.50636,0.073009,4,3,Gallions Reach,0.309156,Thames Water,46300,4573.170732,82.00,,,,
{DA1FE780-5D6A-44E7-AF85-C79046EEC722},2006-01-17T00:00:00Z,CR0 7QE,D,N,F,86,NA,THE GLADE,NA,CROYDON,CROYDON,GREATER LONDON,A,A,CR0,250000,82,4,D,3.1,1.7,215,113,Good,owner-occupied,Croydon,111,32,51.388006,-0.04638,43,3,Arena,0.915431,Thames Water,56200,3048.780488,82.00,,,,
{61D8894E-618A-3DE6-E053-6C04A8C01207},2017-10-13T00:00:00Z,E16 2JQ,F,Y,L,"BAILLIE APARTMENTS, 31",FLAT 23,LOCK SIDE WAY,NA,LONDON,NEWHAM,GREATER LONDON,A,A,E16,500000,82,NaN,B,1,1,68,68,Very Good,unknown,Newham,NA,NA,51.50545,0.076684,5,3,Gallions Reach,0.52333,Thames Water,46300,6097.560976,82.00,,,,
{CA05DF21-F9BC-4AEB-A088-28346F0F7DCB},2013-09-13T00:00:00Z,KT9 2RX,T,N,F,37,NA,BRIDGE ROAD,NA,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT9,250000,82,5,D,3.9,1.8,246,109,Average,owner-occupied,Kingston upon Thames,128,45,51.363459,-0.304685,41,6,Chessington North,0.283973,Thames Water,54700,3048.780488,82.00,,,,
{C77D45F9-C371-4075-A560-8D31E684A7C1},2014-02-14T00:00:00Z,N21 2RX,T,N,L,853A,NA,GREEN LANES,NA,LONDON,ENFIELD,GREATER LONDON,A,A,N21,250000,82,3,D,4,2,252,128,Good,owner-occupied,Enfield,37,18,51.633945,-0.094513,36,4,Winchmore Hill,0.44053,Thames Water,62600,3048.780488,82.00,,,,
{773788C2-EEE4-2CE4-E053-6C04A8C05E57},2018-09-13T00:00:00Z,HA8 9QS,F,N,L,BAYS COURT,4,HALE LANE,NA,EDGWARE,BARNET,GREATER LONDON,A,A,HA8,375000,82,3,D,3.3,1.7,226,118,Average,rental (social),Barnet,30,18,51.617955,-0.269021,61,5,Edgware,0.589004,Affinity Water,53800,4573.170732,82.00,,,,
{9DBAD222-3BE9-6EB3-E053-6B04A8C0F257},2020-01-17T00:00:00Z,KT4 8XS,T,N,F,98,NA,BRIDGEWOOD ROAD,NA,WORCESTER PARK,SUTTON,GREATER LONDON,A,A,KT4,519950,82,4,D,3.9,1.7,271,118,Good,owner-occupied,Sutton,126,40,51.370728,-0.242696,36,5,Stoneleigh,0.913604,SES Water,61700,6340.853659,82.00,,,,
{2B1A6AD5-77C2-4C2D-B74C-D4E38480C1E1},2015-09-04T00:00:00Z,UB7 8LG,T,N,F,10,NA,CASTLE AVENUE,NA,WEST DRAYTON,HILLINGDON,GREATER LONDON,A,A,UB7,355000,82,4,D,4.2,1.9,291,128,Average,rental (social),Hillingdon,156,53,51.515521,-0.468146,29,6,West Drayton,0.666633,Affinity Water,46000,4329.268293,82.00,,,,
{2AC10E4F-C944-1AF6-E050-A8C063052BA1},2015-12-11T00:00:00Z,TW2 5HF,T,N,F,79,NA,FULWELL PARK AVENUE,NA,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,TW2,460000,82,5,D,4.5,1.6,281,94,Good,rental (private),Richmond upon Thames,97,40,51.440421,-0.361968,18,5,Whitton,1.06103,Thames Water,61900,5609.756098,82.00,,,,
{17A18130-00E8-4FC8-B759-80DE48387ED4},2006-07-20T00:00:00Z,E12 6NL,T,N,F,177,NA,KENSINGTON AVENUE,LONDON,LONDON,NEWHAM,GREATER LONDON,A,A,E12,230000,82,6,E,5.6,1.9,387,126,Average,rental (private),Newham,173,41,51.542806,0.057214,9,3,East Ham,0.558153,Thames Water,46200,2804.878049,82.00,,,,
{32D4F649-C6A4-4A0C-8345-21FB91C134EE},2006-06-30T00:00:00Z,W2 4AF,F,N,L,"ALEXANDRA COURT, 5",FLAT 10,MOSCOW ROAD,LONDON,LONDON,WESTMINSTER,GREATER LONDON,A,A,W2,460000,82,3,C,2.6,2.3,180,157,Average,owner-occupied,Westminster,47,27,51.512459,-0.188306,30,1,Bayswater,0.0476978,Thames Water,57300,5609.756098,82.00,,,,
{A327F98E-F6BE-4B97-A4B2-F200E246DF4D},2008-10-10T00:00:00Z,N1 8GH,F,N,L,"CRYSTAL WHARF, 36",FLAT 42,GRAHAM STREET,LONDON,LONDON,ISLINGTON,GREATER LONDON,A,A,N1,440000,82,3,C,1.9,1.9,139,139,Good,Rented (private),Islington,91,52,51.532102,-0.098769,23,1,Angel,0.480639,Thames Water,63500,5365.853659,82.00,,,,
{DFCAF443-E1D6-4419-AB12-224F7A717F13},2013-05-15T00:00:00Z,RM10 7AA,T,N,F,8,NA,PARK DRIVE,NA,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,A,A,RM10,210000,82,5,D,3.7,1.1,233,67,Average,owner-occupied,Barking and Dagenham,69,30,51.554173,0.168068,15,5,Dagenham East,1.1203,Essex & Suffolk Water,43700,2560.97561,82.00,,,,
{965B6D91-44FB-95E4-E053-6C04A8C07729},2019-10-04T00:00:00Z,E15 1RL,T,N,F,24,NA,ST JAMES ROAD,STRATFORD,LONDON,NEWHAM,GREATER LONDON,A,A,E15,420000,82,5,D,3.8,1.2,244,72,Average,rental (private),Newham,178,54,51.548748,0.014341,11,3,Maryland,0.659559,Thames Water,44400,5121.95122,82.00,,,,
{55BDCAE5-DF27-521D-E053-6B04A8C0DD7A},2017-07-14T00:00:00Z,RM12 6RJ,S,N,F,4,NA,SUTTONS LANE,NA,HORNCHURCH,HAVERING,GREATER LONDON,A,A,RM12,358000,82,4,D,3.8,1,264,66,Average,owner-occupied,Havering,28,14,51.551949,0.218852,22,6,Hornchurch,0.267417,Essex & Suffolk Water,51000,4365.853659,82.00,,,,
{9FF0D969-A8DC-11ED-E053-6C04A8C06383},2020-01-14T00:00:00Z,RM8 1PU,T,N,F,45,NA,ROSS AVENUE,NA,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,A,A,RM8,316000,82,5,D,3.8,0.7,262,48,Average,owner-occupied,Barking and Dagenham,148,42,51.562741,0.142764,17,5,Chadwell Heath,1.12058,Essex & Suffolk Water,44900,3853.658537,82.00,,,,
{79A74E22-A198-1289-E053-6B04A8C01627},2018-09-20T00:00:00Z,SE2 9QX,T,N,F,47,NA,EYNSHAM DRIVE,NA,LONDON,GREENWICH,GREATER LONDON,B,A,SE2,295000,82,3,C,2.6,0.8,182,53,Average,owner-occupied,Greenwich,88,33,51.495577,0.115841,1,4,Abbey Wood,0.614511,Thames Water,41900,3597.560976,82.00,,,,
{234012F3-27D0-4B62-BA6B-166910674B78},2014-03-07T00:00:00Z,RM3 7PJ,T,N,F,95,NA,TAUNTON ROAD,NA,ROMFORD,HAVERING,GREATER LONDON,A,A,RM3,190000,82,3,C,2.8,0.7,176,40,Average,owner-occupied,Havering,73,43,51.611933,0.213429,49,6,Harold Wood,2.527,Essex & Suffolk Water,40300,2317.073171,82.00,,,,
{773788C3-1588-2CE4-E053-6C04A8C05E57},2018-08-14T00:00:00Z,BR5 4DS,T,N,F,59,NA,CHELSFIELD ROAD,NA,ORPINGTON,BROMLEY,GREATER LONDON,A,A,BR5,338000,82,4,E,4.7,0.8,334,70,Good,owner-occupied,Bromley,76,27,51.383516,0.117796,61,6,St Mary Cray,1.44878,Thames Water,50900,4121.95122,82.00,,,,
{4C0DC5DD-07A6-4F3F-8610-C18DC12022B4},2015-05-29T00:00:00Z,N18 2EQ,T,N,F,9,NA,EDINBURGH ROAD,NA,LONDON,ENFIELD,GREATER LONDON,A,A,N18,255000,82,4,D,4.5,1.9,309,129,Good,owner-occupied,Enfield,59,20,51.614936,-0.058938,14,4,Silver Street,0.573502,Thames Water,40700,3109.756098,82.00,,,,
{63F78FE4-30C7-4A91-A558-7910DE93DD03},2005-01-31T00:00:00Z,RM8 2RL,T,N,F,29,NA,LINDSEY ROAD,DAGENHAM,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,A,A,RM8,150000,82,3,E,5.7,1.9,358,116,Average,rental (private),Barking and Dagenham,44,13,51.553015,0.119732,10,4,Goodmayes,1.526,Essex & Suffolk Water,42300,1829.268293,82.00,,,,
{C813817F-9197-4C8F-811F-6BC6DB8B1861},2008-08-12T00:00:00Z,IG6 2UQ,T,N,F,77,NA,LAING CLOSE,ILFORD,ILFORD,REDBRIDGE,GREATER LONDON,A,A,IG6,217780,82,6,C,2.7,1.3,175,78,Average,owner-occupied,Redbridge,91,48,51.604565,0.089971,39,4,Hainault,0.343597,Thames Water,51500,2655.853659,82.00,,,,
{25EAADB1-C6C9-433E-A4AC-312320E8F223},2014-10-27T00:00:00Z,E13 0JU,F,N,L,22,NA,MAUD ROAD,NA,LONDON,NEWHAM,GREATER LONDON,A,A,E13,215000,82,4,E,5.4,2.6,342,168,Average,owner-occupied,Newham,184,58,51.533024,0.016747,5,3,Plaistow,0.205677,Thames Water,42600,2621.95122,82.00,,,,
{BE8CA9E2-4E76-49ED-B506-C5BD9A3CFABA},2014-03-04T00:00:00Z,TW14 9NE,F,N,L,86,NA,SOUTHERN AVENUE,NA,FELTHAM,HOUNSLOW,GREATER LONDON,A,A,TW14,194000,82,5,C,1.8,1.7,114,105,Average,owner-occupied,Hounslow,193,72,51.447676,-0.414825,21,6,Feltham,0.346223,Affinity Water,53700,2365.853659,82.00,,,,
{77789255-CE24-4643-B15D-D47B038FD1AC},2014-08-22T00:00:00Z,SW18 1FQ,F,Y,L,1,APARTMENT 201,EASTFIELDS AVENUE,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW18,875000,82,NaN,C,1.1,1.1,75,75,Very Good,NO DATA!,Wandsworth,NA,NA,51.461866,-0.198156,7,2,Wandsworth Town,0.700383,Thames Water,75500,10670.73171,82.00,,,,
{C71C63DD-4B98-485B-8C87-7EECA2E2BE01},2010-07-19T00:00:00Z,NW10 0TE,S,N,F,15,NA,WYBORNE WAY,NA,LONDON,BRENT,GREATER LONDON,A,A,NW10,245000,81.92,4,D,4.4,4.3,329,320,Average,owner-occupied,Brent,25,8,51.544491,-0.268762,29,3,Stonebridge Park,0.462172,Thames Water,40900,2990.722656,81.92,,,,
{29946A6D-1410-4AF7-B927-794C156BDD53},2009-12-09T00:00:00Z,HA3 6QX,S,N,F,20,NA,MEPHAM CRESCENT,NA,HARROW,HARROW,GREATER LONDON,A,A,HA3,232000,81.92,4,C,3.2,2.7,230,197,Average,owner-occupied,Harrow,57,18,51.608929,-0.349873,72,5,Headstone Lane,0.862685,Affinity Water,67100,2832.03125,81.92,,,,
{47735F43-336C-4A06-A418-87395C24832E},2011-04-14T00:00:00Z,TW3 2DW,S,N,F,78,NA,MASWELL PARK ROAD,NA,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A,TW3,250000,81.92,5,E,5.4,5.3,394,387,Good,owner-occupied,Hounslow,169,47,51.462955,-0.359318,20,5,Hounslow,0.178715,Thames Water,58400,3051.757813,81.92,,,,
{71DE42E6-B980-48D0-85F0-E158B843902C},2010-01-29T00:00:00Z,SM5 2AQ,S,N,F,17,NA,CHESTNUT CLOSE,NA,CARSHALTON,SUTTON,GREATER LONDON,A,A,SM5,250000,81.9,5,D,4.6,3.8,333,277,Good,owner-occupied,Sutton,70,27,51.379208,-0.167519,30,4,Hackbridge,0.955693,SES Water,48600,3052.503053,81.90,,,,
{875B49E9-9486-406B-B476-8816EE3A719F},2010-12-17T00:00:00Z,N8 9JY,F,N,L,124A,NA,INDERWICK ROAD,NA,LONDON,HARINGEY,GREATER LONDON,A,A,N8,469750,81.88,4,D,4.6,3.2,336,231,Very Poor,owner-occupied,Haringey,116,50,51.579953,-0.114467,40,3,Harringay,0.701379,Thames Water,56400,5737.054226,81.88,,,,
{79A74E22-121E-1289-E053-6B04A8C01627},2018-07-06T00:00:00Z,KT9 2RH,T,N,F,33,NA,DEVON WAY,NA,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT9,397500,81.81,5,D,4.9,3.9,357,288,Average,owner-occupied,Kingston upon Thames,132,44,51.367546,-0.314346,37,6,Chessington North,1.02381,Thames Water,54700,4858.819215,81.81,,,,
{1487D3D3-6F55-458D-B40C-FF41210E88F7},2011-10-21T00:00:00Z,NW2 3UL,F,N,L,CEDAR LODGE,FLAT 30,EXETER ROAD,NA,LONDON,BRENT,GREATER LONDON,A,A,NW2,350000,81.72,3,C,1.9,1.7,122,111,Average,rental (private),Barnet,55,24,51.547428,-0.205695,55,2,Kilburn,0.0909711,Thames Water,50600,4282.917279,81.72,,,,
{3ABC04FE-795B-47E8-9EB4-BA5BFDFB267D},2012-05-18T00:00:00Z,SW19 6DT,F,N,L,4,NA,PARKLAND GARDENS,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW19,395000,81.7,3,D,3.3,3.2,234,228,Very Poor,owner-occupied,Merton,37,16,51.444924,-0.219919,55,3,Southfields,0.921801,Thames Water,51400,4834.761322,81.70,,,,
{2D1E4B26-2FE8-FCD1-E050-A8C0630544EC},2016-02-18T00:00:00Z,RM8 3PL,T,N,F,125,NA,BENTRY ROAD,NA,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,A,A,RM8,265000,81.68,4,E,6.3,4.6,464,334,Average,rental (private),Barking and Dagenham,85,25,51.560405,0.142149,16,5,Chadwell Heath,1.24475,Essex & Suffolk Water,44900,3244.368266,81.68,,,,
{D90CAE62-87B9-491B-BE93-3409BC0ADACD},2009-06-30T00:00:00Z,SW17 7HJ,F,N,L,137,FLAT 5,TRINITY ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW17,310000,81.68,4,E,6.7,4.8,488,349,Very Poor,owner-occupied,Wandsworth,155,46,51.439552,-0.164299,38,3,Tooting Bec,0.521323,Thames Water,73500,3795.298727,81.68,,,,
{583732E2-4675-4650-87BC-85A46212EA86},2006-09-29T00:00:00Z,EN5 2UT,F,N,L,46,NA,ROSSITER FIELDS,BARNET,BARNET,BARNET,GREATER LONDON,A,A,EN5,183000,81.66,4,E,5.2,2.7,377,200,Very Poor,owner-occupied,Barnet,101,54,51.643862,-0.201374,86,5,High Barnet,1.00167,Affinity Water,50100,2240.999265,81.66,,,,
{8E07A360-BE21-4F81-A168-904F6D93371E},2009-08-03T00:00:00Z,W5 2LT,F,N,L,71,FLAT 4,MADELEY ROAD,NA,LONDON,EALING,GREATER LONDON,A,A,W5,325000,81.61,4,D,4.1,3.2,304,234,Good,rental (private),Ealing,112,64,51.517241,-0.292978,40,3,North Ealing,0.278753,Thames Water,62800,3982.355104,81.61,,,,
{7E86B6FB-BF8F-458C-E053-6B04A8C0C84C},2017-08-10T00:00:00Z,SW15 1BJ,F,N,L,89,NA,ERPINGHAM ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,B,A,SW15,732500,81.6,5,D,4,3.1,294,227,Very Poor,rental (private),Wandsworth,30,14,51.465366,-0.228352,11,2,Putney,0.938151,Thames Water,71500,8976.715686,81.60,,,,
{CAD07695-F6B5-4E08-A857-A5C2E4B9B155},2011-12-16T00:00:00Z,BR2 7PU,T,N,F,24,NA,SHOREHAM WAY,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR2,239995,81.6,4,E,5.3,3.3,337,213,Average,owner-occupied,Bromley,59,27,51.385937,0.010532,60,5,Hayes (Kent),1.0673,Thames Water,61600,2941.115196,81.60,,,,
{3246DBC3-C69A-4E7B-BA11-E386F09559BD},2011-09-09T00:00:00Z,NW3 3ER,F,N,L,SPRINGFIELD COURT,FLAT 7,ETON AVENUE,NA,LONDON,CAMDEN,GREATER LONDON,A,A,NW3,700000,81.5,3,D,5.4,5.4,304,302,Very Poor,owner-occupied,Camden,25,14,51.544653,-0.168135,60,2,Swiss Cottage,0.54806,Thames Water,65400,8588.957055,81.50,,,,
{5E23A941-2493-444E-B693-8D1F5C3135E7},2011-11-04T00:00:00Z,CR8 1EY,S,N,F,10,NA,ESKDALE GARDENS,NA,PURLEY,CROYDON,GREATER LONDON,A,A,CR8,283000,81.5,5,E,5.2,3.7,339,246,Good,owner-occupied,Croydon,44,13,51.328249,-0.093863,129,6,Riddlesdown,0.607098,SES Water,63800,3472.392638,81.50,,,,
{6DA0844A-4D63-30F2-E053-6B04A8C05F3B},2018-05-01T00:00:00Z,SE2 0LU,T,N,F,53,NA,CONGRESS ROAD,NA,LONDON,GREENWICH,GREATER LONDON,A,A,SE2,395000,81.5,4,D,4.8,3.1,349,225,Average,owner-occupied,Greenwich,99,35,51.48759,0.118856,15,4,Abbey Wood,0.368201,Thames Water,47500,4846.625767,81.50,,,,
{DBA2342A-1584-43DC-9C75-61B42ADA988D},2014-06-02T00:00:00Z,E14 9RN,F,N,L,ARRAN HOUSE,FLAT 17,RALEANA ROAD,NA,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,E14,450000,81.5,3,E,3.6,3.5,290,283,Average,owner-occupied,Tower Hamlets,38,20,51.504119,-0.007311,6,2,Blackwall,0.412571,Thames Water,68500,5521.472393,81.50,,,,
{0D2130AC-58D1-43EB-B821-1BFDE938CB0B},2011-08-24T00:00:00Z,CR0 5NT,F,N,L,57,NA,TURNPIKE LINK,NA,CROYDON,CROYDON,GREATER LONDON,A,A,CR0,207500,81.48,4,D,4.3,3,320,220,Good,owner-occupied,Croydon,95,38,51.373978,-0.087338,73,3,Lebanon Road,0.212849,Thames Water,58200,2546.637212,81.48,,,,
{BFF848AF-35A0-415E-8A2A-174655633869},2010-07-30T00:00:00Z,W11 1DZ,T,N,L,3,NA,GOLDEN CROSS MEWS,NA,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,W11,960000,81.4,4,C,3.1,2.5,160,126,Good,owner-occupied,Kensington and Chelsea,17,9,51.51791,-0.205991,21,2,Ladbroke Grove,0.301114,Thames Water,47100,11793.61179,81.40,,,,
{32757469-E4FC-465C-BED9-9431C8A9B7AC},2014-09-30T00:00:00Z,SW12 8PJ,T,N,F,36,NA,OLDRIDGE ROAD,NA,LONDON,WANDSWORTH,GREATER LONDON,A,A,SW12,531500,81.4,4,D,3.6,2.2,231,138,Average,owner-occupied,Wandsworth,57,22,51.447889,-0.151747,21,3,Balham,0.520559,Thames Water,71800,6529.484029,81.40,,,,
{7130DBEF-247D-4AF3-886B-E64384796517},2009-11-30T00:00:00Z,SE5 7JB,F,N,L,KIPLING HOUSE,FLAT 13,ELMINGTON ESTATE,NA,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE5,165000,81.4,5,D,3.8,2.6,281,193,Good,owner-occupied,Southwark,70,21,51.477675,-0.093516,6,2,Denmark Hill,1.06723,Thames Water,44000,2027.027027,81.40,,,,
{ECAFB26A-2EAA-47B7-A2CD-6007BFE5871F},2011-11-04T00:00:00Z,SE6 2SF,T,N,F,181,NA,CONISBOROUGH CRESCENT,NA,LONDON,LEWISHAM,GREATER LONDON,A,A,SE6,232000,81.38,5,D,3.4,2.8,216,180,Average,owner-occupied,Lewisham,91,37,51.432562,-0.011433,30,3,Bellingham,0.548503,Thames Water,45600,2850.823298,81.38,,,,
{98C75472-C352-72E9-E053-6B04A8C042F0},2019-03-01T00:00:00Z,BR2 9DQ,O,N,F,1,NA,PENSHURST WALK,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR2,77304,81.37,3,F,5.2,3.8,466,335,Average,rental (private),Bromley,10,7,51.390387,0.008542,70,5,Bromley South,1.22778,Thames Water,63100,950.0307239,81.37,,,,
{4F81AC89-7813-4460-84F6-6E1298F3258B},2008-07-25T00:00:00Z,N8 7DJ,F,N,L,"KITCHENER HOUSE, 122",FLAT 1,HILLFIELD AVENUE,LONDON,LONDON,HARINGEY,GREATER LONDON,A,A,N8,310000,81.36,3,E,5.1,4,374,294,Average,owner-occupied,Haringey,37,17,51.583816,-0.118724,49,3,Hornsey,0.550833,Thames Water,56400,3810.226155,81.36,,,,
{52FD79F6-980B-4383-AB65-92ED3EE0BE47},2012-02-03T00:00:00Z,KT6 7NT,S,N,F,82,NA,SELBOURNE AVENUE,NA,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT6,330000,81.32,4,E,5.3,4.9,338,312,Average,owner-occupied,Kingston upon Thames,60,22,51.375286,-0.290584,29,5,Tolworth,0.779915,Thames Water,55400,4058.042302,81.32,,,,
{3FE12553-3AD6-4BFD-818C-3A866CE81EBA},2014-01-13T00:00:00Z,SE19 1LS,F,N,L,RALEIGH COURT,FLAT 38,LYMER AVENUE,NA,LONDON,SOUTHWARK,GREATER LONDON,A,A,SE19,320000,81.2,3,E,5.1,4.3,328,275,Poor,owner-occupied,Croydon,87,38,51.426352,-0.076909,94,3,Gipsy Hill,0.523502,Thames Water,56500,3940.8867,81.20,,,,
{B32EBB13-D997-3C99-E053-6C04A8C09CA1},2020-08-20T00:00:00Z,KT5 8QU,F,N,L,BRAMLEY MANSIONS,6,BERRYLANDS ROAD,NA,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,A,A,KT5,470000,81.1984,4,D,3.5,3.2,255,238,Poor,rental (private),Kingston upon Thames,12,7,51.393476,-0.297884,39,6,Surbiton,0.436099,Thames Water,59900,5788.291395,81.20,,,,
{66F1BDFB-34B8-43B4-A3BE-A75A05AD05D7},2008-03-12T00:00:00Z,DA17 5PR,F,N,L,WILLIAM SMITH HOUSE,FLAT 12,AMBROOK ROAD,BELVEDERE,BELVEDERE,BEXLEY,GREATER LONDON,A,A,DA17,120000,81,3,D,3.1,3.1,218,218,Average,rental (social),Bexley,42,19,51.490822,0.149301,10,5,Belvedere,0.227402,Thames Water,45700,1481.481481,81.00,,,,
{9FF0D969-6BD6-11ED-E053-6C04A8C06383},2019-12-12T00:00:00Z,EC2A 2FB,F,Y,L,2 PRINCIPAL PLACE,FLAT 508,WORSHIP STREET,NA,LONDON,HACKNEY,GREATER LONDON,A,A,EC2A,1290660,81,NaN,B,0.7,0.7,50,50,Very Good,unknown,Hackney,NA,NA,51.522031,-0.078794,14,1,Shoreditch High Street,0.198438,NA,54300,15934.07407,81.00,,,,
{919FEC05-AE7C-9A90-E053-6C04A8C0A300},2019-07-30T00:00:00Z,BR3 1JH,F,N,L,17,NA,BECKETT WALK,NA,BECKENHAM,BROMLEY,GREATER LONDON,A,A,BR3,280000,81,3,D,3.3,2.3,234,158,Average,owner-occupied,Bromley,63,33,51.418507,-0.04193,29,4,New Beckenham,0.500127,Thames Water,55200,3456.790123,81.00,,,,
{51B907BA-0038-4D69-B0B0-7F1E2A612C6F},2012-11-01T00:00:00Z,HA0 4HB,S,N,F,24,NA,LOMOND CLOSE,NA,WEMBLEY,BRENT,GREATER LONDON,A,A,HA0,185000,81,5,E,7.3,2.1,534,157,Average,owner-occupied,Brent,87,23,51.544825,-0.287238,44,3,Stonebridge Park,0.792469,Affinity Water,48900,2283.950617,81.00,,,,
